text,label,source,domain,split
"Mọi thứ đều ổn, ngoại trừ pin. Pin ảo quá 4,500 mà thua cái J7 pro hồi xưa mình xài. Nói chung để 3G cả ngày chỉ nt zalo và Kakaotalk để làm việc thôi thì tới 20:pm thì còn 22%. Bạn nào ko quá so đo về pin thì mọi thứ con này ổn",neutral,polarbear-vi-SA,mixed,train
"Máy ngon pin trâu cam cũng được chơi game miễn bàn, chỗ mình mua nhân viên phục vụ tốt . Xứng đáng vs số tiền bỏ ra",neutral,polarbear-vi-SA,mixed,train
"Máy ngon nhất trong tất cả các máy cùng tầm giá, vụ gg có nhiều các xử lý nếu tìm hiểu. Mua được tuần xài cực thích.",neutral,polarbear-vi-SA,mixed,train
"Tạm ổn , nhưng cái camera selfi chụp màu ám vàng vô cùng , ko biết do máy mình hay dòng máy này nó như vậy , con A50 của bạn mình cái cmr selfi củng ám vàng y như vậy , chán thật",neutral,polarbear-vi-SA,mixed,train
5 sao cho note 10+ mình nhân viên tư vẫn rất nhiệt tình.sản phẩm rất tốt máy chạy mượt,neutral,polarbear-vi-SA,mixed,train
Mình mua sản phẩm này được gần 1 tháng. Mấy ngày đầu máy sạc không có dấu hiệu nóng lắm nhưng dạo gần đây khi sạc máy rất nóng loa thì lúc to lúc nhỏ. Pin chạy ngầm vẫn khá ngốn dù bật chế độ quản lí pin. Mong nhận được phản hồi,positive,polarbear-vi-SA,mixed,train
Máy của tôi Vismart Live .Máy sau khi cập nhật phần mềm thì Map không điều hướng. Không dẫn đường. Thông báo như tin nhắn. Mesenger không có. Như thế không thể liên lạc thường xuyên được. Phải vào ứng dụng mới phát hiện là có tin hay không,neutral,polarbear-vi-SA,mixed,train
Mua đợt đầu giá 2k29 ngon bổ rẻ trong tầm giá. Sử dụng gần 2 tháng thấy vẫn oke. Ae cứ hàng việt người việt ủng hộ để phát triển đất nước,neutral,polarbear-vi-SA,mixed,train
"Máy dùng tạm ổn trong tầm giá, tản nhiệt hơi kém.
Về camera iso 3200 chụp thiếu sáng rất tốt, camera sau chỉ khoảng 12M không phải 48. pin sau một thời gian sử dụng có dấu hiệu xuống cấp, cụ thể là chơi PUBG bạn đầu 15%/h sau 4 tháng 20%/h (đã reset, cấu hình mượt-cao)",neutral,polarbear-vi-SA,mixed,train
"Máy rất như mong đợi, thật tuyệt vời, chơi game không lo giật lag",neutral,polarbear-vi-SA,mixed,train
Sai lầm lớn nhất khi mua đt redmi 9s . Goi Gọn 2 chu thất vọng . Hút mang yếu . Mat mạng lien tục  cái này chỉ tầm giá 4 triệu là vừa,neutral,polarbear-vi-SA,mixed,train
"Sau bốn tháng sử dụng mình thấy điện thoại đơ đi nhiều
Pin tụt nhanh
Chip chơi game quá giật lag mặc dù ram 6gb
Và đặc biệt muốn mở khóa điện thoại phải ấn hai lần nút nguồn khá thất vọng nếu như được chọn lại mình sẽ chọn không mua",neutral,polarbear-vi-SA,mixed,train
"Dạ máy rất tốt .nói chung là rất tốt không có gì để nói. pin trâu, sạc nhanh, chụp hình đẹp, chipset xịn",neutral,polarbear-vi-SA,mixed,train
mặc dù mua máy qsd nhưng trải nghiệm rất tuyệt pin trâu chơi lq 1 trận bật gần max cấu hình mất có 3% / 13phút còn lại  xem youtube chụp ảnh nghe nhạc đều ok hết đó là ý kiến riêng của mk dùng trong 3 ngày (ko lên adr 10 vì nhiều ng phàn nàn) đặc biệt là nhân viên rất nhiệt tình và mấy chị ở đường 446 hữu hưng rất xinh nữa :))),neutral,polarbear-vi-SA,mixed,train
Tầm giá này là quá ô kê rồi.mấy thánh còn đòi hỏi gì nữa? Điểm 10 cho sản phẩm🤪🤪🤪,neutral,polarbear-vi-SA,mixed,train
Lúc em mua thì loa rất la rè đến tgdd em thử qua nhiều máy vẩn rè máy nào cũng vậy ...đến khi em cập nhựt phần mền thì hoàng toàn không còn rè nửa ...mà nghe hơi nhỏ hơn một chúc..còn phần gọi điện thoại phản hồi chậm quá rat mông khắc phục lợi lổi nầy,positive,polarbear-vi-SA,mixed,train
lúc nhận dt hộp thì đã ko còn nguyên .bạn tư vấn nói do đem về thì trưng bày trên kệ nên đem ra bán luôn đảm bảo hàng mới chưa qua sử dụng.bạn còn nói tất cả dt đều như vậy chỉ có iphone là hộp còn nguyên vẹn.thôi mình thích nên lấy lun.mình chỉ thắc mắc ngày mua 8/6/2020 mà ngày kích hoạt 31/5/2020,positive,polarbear-vi-SA,mixed,train
"Mình cũng nhận máy ngày 27/12  (do cv nên dùng máy tính nhiều hơn),mình thấy máy mau hết pin quá,trong khi mình chỉ sử dùng lên face book ,k chơi game",neutral,polarbear-vi-SA,mixed,train
"Máy khá ngon biết cách dùng ko gì là ko thể, pin dùng lâu hay nhanh tụt do người dùng cả 😆😆",neutral,polarbear-vi-SA,mixed,train
"Sử dụng rất đã, sài rất ngon, mượt mà s pen thì khỏi chê vào đâu đc màn hình tràn viền cực mỏng. Năm nay samsung làm rất tốt",neutral,polarbear-vi-SA,mixed,train
Mới mua được hơn 1 tuần ... Mọi thứ đều ok ... Nhân viên phục vụ tận tình ... Trò truyện vui vẻ ... Dt thì quá ngon ... Để qua đêm có khi tụt 1% có khi k tụt ... Pin xài đc hơn 1 ngày (chỉ lướt face + youtube) mình xài khá nhìu ...,neutral,polarbear-vi-SA,mixed,train
Cho e hoi iPhone 7Plus tra truoc 0 đ thoi gian tra góp trong 12 thang thi mỗi tháng phải trả bao nhieu ah,neutral,polarbear-vi-SA,mixed,train
Rất nhiệt tình vs khách hàng điện thoại ok xem phim ok loa to với giá 1tr4 thì tui đã đc sổ hửu đt như ý .,neutral,polarbear-vi-SA,mixed,train
Mới mua xong dùng khá ok hơi nóng máy tý chơi game liên quân tốt khá mượn cấu hình ngon trong tầm giá Nhân viên dmx nhiệt tình,neutral,polarbear-vi-SA,mixed,train
Minh mua nhiều lan roi nv nhiệt tinh chu dao may thi OK lưot rất muot noi chung la hai long,neutral,polarbear-vi-SA,mixed,train
Chơi game khá lag. Đáp ứng tốt nhu cầu cơ bản nghe gọi mạng xã hội lướt web ... nhân viên giao hàng phục vụ tận tình,neutral,polarbear-vi-SA,mixed,train
"Pin hảo nhanh,máy cực kì nóng khi sạc và chơi game còn mọi thứ khác thì ổnnnnnnnnn",neutral,polarbear-vi-SA,mixed,train
"Máy sài rất ổn, camera đẹp, máy cảm ứng mượt, mạng mạnh, máy nhẹ, cầm rất vừa tay...cảm ơn samsung..",neutral,polarbear-vi-SA,mixed,train
Máy tốt pin trâu sau khi ổn định. Máy đẹp chắc tay tuy hơi dày. Camera ổn chụp đêm chưa tốt lắm trong điều kiện thiếu sáng. Dc tặng tai nghe ok. Nên mua trong tầm giá,neutral,polarbear-vi-SA,mixed,train
"Mới cầm 40 triệu tiền lẻ vô TGDĐ mua iphone 11 pro mã nhưng thái độ nhân viên phục vụ thì....
link xem: https://youtu.be/aVD4ktk1bUo",neutral,polarbear-vi-SA,mixed,train
Mjh mới đổi dt Oppo Reno 2f Oppo Reno 4 đc 2ngay thấy sai ok lam  Reno 2f sai k im lam sai k hài lòng Oppo Reno 4 ok nhé mấy bạn,neutral,polarbear-vi-SA,mixed,train
"Máy tốt, chỉ tiếc là thiết kế bằng nhựa nên giá thành đắt hơn so với tầm giá, dù sao cũng khá hài lòng về sản phẩm.",neutral,polarbear-vi-SA,mixed,train
"Quá tuyệt luôn, máy ảnh chụp đẹp, hiệu năng ổn định, ưng nhất quả màn vì chạy ứng dụng hay đi dưới trời nắng thì A51 quá đỉnh rồi về màn luôn🥰🥰",neutral,polarbear-vi-SA,mixed,train
Dùng 3 tháng nhưng bảo hành đến 3 lần liên tục vì lỗi sạc không vào. Dù là fan của samsung nhưng lần này là bảo hành không được nữa là cách luôn. Quá tam ba bận,neutral,polarbear-vi-SA,mixed,train
"mới cập nhật bản vá lỗi cammera bật lênh cứ kêu cạch cạch cạch tắc nguồn mở lại ko vào camera mà có hiện tượng 
camera kêu tạch và rung nhẹ",neutral,polarbear-vi-SA,mixed,train
"Sản phẩm quá tồi, không có ghi âm cuộc gọi. Hối hận khi dùng sp đc 3 ngày quá nhiều tính năng phóng đại",neutral,polarbear-vi-SA,mixed,train
Sản phẩm tốt .thiết kế đẹp bắt mắt .camera chụp ảnh siêu đẹp.pin sài ổn sạc nhanh không gây nóng máy .sản phẩm đáng để trải nghiệm 🥰🥰🥰,neutral,polarbear-vi-SA,mixed,train
"Pin sạc quá lâu pai hơn 3h mới đầy,sac thì nóng rực 🥵dt loa nghe nhỏ,nói chung không ưng.",neutral,polarbear-vi-SA,mixed,train
"Mình mua avt 3 hồi 23/06 tới giờ mọi thứ đều ổn, mấy ngày đầu thì pin trâu ổn, để qua đêm không xài bị xuống 1% hay không xuống % nào, nhưng sau mấy ngày thì lúc không xài máy xuống pin nhanh kinh khủng, trường hợp này mong TGDD cho đổi trả ạ, chứ dùng z sợ quá",positive,polarbear-vi-SA,mixed,train
Máy A10S dùng rất ok ..tôi cảm thấy vui khi dùng đến A10S PIN CŨNG OK /////////// /,neutral,polarbear-vi-SA,mixed,train
"Với mức giá thì tạm được. Còn theo cá nhân mình thì mình k thích đt này.
- Đt màn hình sáng tối bất thường, mua về ngày thứ hai khi dùng mình đã phát hiện ra.
- Đt lấy nét quá chậm, và không lấy nét cận cảnh được.
- Dung lượng cùi, chơi game nếu dung lượng nặng là tự động out game.
- Máy đơ, k mượt.
Với giá 3tr thì mua đt hãng khác mình nghĩ okela hơn con này.",neutral,polarbear-vi-SA,mixed,train
"Hiện đại và đúng người dùng.😄😄 cam rõ đẹp, trượt mượt nhiều kiểu và chất lượng.......",neutral,polarbear-vi-SA,mixed,train
Tuyệt vời chơi game rất ngon cam đẹp màn cũng đẹp nỗ chung là ổn nhân viên nhiệt tình,neutral,polarbear-vi-SA,mixed,train
"Quá tệ, pin tụt nhanh, chụp ảnh không nét, vân tay không nhạy, máy lag. Hối hận khi mua",neutral,polarbear-vi-SA,mixed,train
"Sản phẩm tốt mọi mặt. Trừ loa hơi nhỏ, nghe ít hay với camera trước ảo quá và màu nhợt nhạt.",neutral,polarbear-vi-SA,mixed,train
"thiết kế nguyên khối sang trọng, pin sài ổn định 1 ngày , màn hình sáng hiển thị tốt, camera kép chup hình xóa phông tuyệt vời, sản phẩm đáng mua trong tầm giá",neutral,polarbear-vi-SA,mixed,train
Nhọ quá. Camera lồi sước. Dán cường lực camera cũng bong. Ko bít giờ làm j cho hết xước.các thứ còn lại ngon k phàn nàn.,neutral,polarbear-vi-SA,mixed,train
"Đt hình dáng đẹp nhưng chất lượng thì k đc ok cho lắm k phù hợp với giá tiền 
Vừa mua hôm qua mà hôm nay đã có hiện tượng đứng máy tuy không chơi game chỉ cấp quyền cho 1 số ứng dụng mà đứng 1 hồi lâu ( vd: cho phép truy cập vị trí, cho phép vào bộ sưu tập..vv) vừa đc 1 ngày mà đã vậy không biết 1 tuần, 1 tháng sẽ ra sau. Mong mọi người cân nhắc trước khi mua.",neutral,polarbear-vi-SA,mixed,train
Máy đẹp mượt pin trâu dùng dò vé số khá ổn .,neutral,polarbear-vi-SA,mixed,train
"Minh mua đc 20 ngày. Thấy ổn, chụp hình rõ nét, màn hình to , màu săc nét. Máy mỏng đẹp. Pin khá là ngon lành. Mjnh làm bưu tá nghe gọi suôt ngày mà ság ra sạc đầy pin hoạt  động gần như liên tục mà tới luc đi ngủ tầm sau 10h đêm mới báo sạc pin . Hiện tại chưa có j phải phàn nàn ko biêt lâu dài ra sao",neutral,polarbear-vi-SA,mixed,train
Tui khi chơi Liên quân tuy giảm cấu hình đồ họa của game xuống mức tiêu chuẩn vẫn bị giật mình nhà SX chỉ giải pháp khắc phục cảm ơn,neutral,polarbear-vi-SA,mixed,train
"Bin mau hết. Kg xai vân vây.vân tay qua yếu , theo gia sản phẩm thì chưa được hài long",neutral,polarbear-vi-SA,mixed,train
"Đã mua và không hối hận 
Trên cả tuyệt vời ông mặt trời
Cám ơn tgdđ nhé . Chúc tgdđ ngày càng phát triển",neutral,polarbear-vi-SA,mixed,train
Rất ngon trong tầm giá camera đẹp pin trâu game mượt nhưng có cái là không bật đc fps cao liên quân,neutral,polarbear-vi-SA,mixed,train
"Đây là sản phẩm mình thấy hài lòng nhất cả về thiết kế và hiệu năng. Tầm giá này thì mấy cn 5 đến 6triệu khó qua nổi con này. Hãy gạt bỏ suy nghĩ sai lầm về điện thoại trung quốc. Chị Tiên ở shop đường Hùng Vương Huế nhiệt tình, vui vẻ rất hài lòng.",neutral,polarbear-vi-SA,mixed,train
Điện thoại sài nói chung tạm ổn nhưng thất vọng dt chụp màn hình rất khó khăn. Hơi thất vọng vì nhu cầu cv mình cần chụp màn hình nhìu,neutral,polarbear-vi-SA,mixed,train
Đã mua dùng được 1 tháng và mất...VIvo y19 sự lựa chọn tuyệt vời ...pin trâu chơi game lâu camera tạm ổn tác vụ nhanh ok,neutral,polarbear-vi-SA,mixed,train
Mới mua được một ngày pin kém thôi rồi ae lên suy nghĩ lại trước khi mua với giá tiền vậy lên mua SS thì hơn,neutral,polarbear-vi-SA,mixed,train
"sản phẩm dùng rất tốt, thiết kế đẹp, sang trọng, pin sử dụng khá lâu, mình rất thích thái độ phục vụ của nhân viên rất nhiệt tình chu đáo",neutral,polarbear-vi-SA,mixed,train
"Tôi mới mua  có nhận xét như sau , pin rất trâu , bắt wifi khỏe ngon trong tầm giá  nhân viên nhiệt tình",neutral,polarbear-vi-SA,mixed,train
"Điện thoại mua được hơn 1 tuần nhưng pin tụt rất nhanh, tắt màn hình(không có ứng dụng chạy ngầm) để không 2 tiếng đồng hộ tụt hẳn 10%, ngồi xem youtube 1 tiếng mà mất gần 20% pin. Thật sự là quá thất vọng với 1 viên pin có dung lượng 5020 mAh.",positive,polarbear-vi-SA,mixed,train
"Đã mua ở điện máy xanh, rất tốt, giá ntn thì không đòi hỏi j hơn. Nhân viên nhiệt tình, tư vấn chu đáo.",neutral,polarbear-vi-SA,mixed,train
Máy ngon cầm pin trâu chơi liên quân 10 tiếng mà còn 28% vãi thật lại còn mượt,neutral,polarbear-vi-SA,mixed,train
Sai lầm lớn nhất khi mua Oppo A91 . Máy nhanh nóng. Pin nhanh hết. K làm gì pin cũng het.,neutral,polarbear-vi-SA,mixed,train
"Rất tốt, sản phẩm này thật tuyệt. Tôi dùng cho công việc và giải trí đều thích mê",neutral,polarbear-vi-SA,mixed,train
pin sài hao nhanh.. cho minh hỏi sac 100% pin sài het duoc pao nhieu tieng vay..,neutral,polarbear-vi-SA,mixed,train
"Hàng ss 20s pin khoẻ , vào mạng tốt , đẹp ,camera rõ , loa to , không thể tin nổi , thật tuyệt vời",neutral,polarbear-vi-SA,mixed,train
"Mở khoá vân tay kém, pin tệ. Hệ điều hành vài ba bữa không kết nối Bluetooth phải khởi động lại.",neutral,polarbear-vi-SA,mixed,train
"Điện thoại thiết kê đẹp, xài rất bền, xài hớn 1 năm rồi mà pin vân tốt không hề bị xuống pin, mình sạc đủ 100% mà mình xài gần 24h mới hết mặc dù mình lên mạng curh khá nhiều, rất thích chế đọ bảo hành bên ĐIỆN MÁY XANH, nhân viên phục vụ rất tốt",neutral,polarbear-vi-SA,mixed,train
Nói thật khuyên các bạn đừng nên mua.tôi mua 4 ngày mà dùng pin thì nhanh hết.vào mạng thì kém kinh.không bằng oppo f11.oppo vào mạng ầm ầm mà con này thì mạng quay tít,neutral,polarbear-vi-SA,mixed,train
Máy quá tốt nhưng hơi buồn vì hết màu trắng đành lấy xanh lá haizzzzzzz chơi game tốt máy chỉ ấm nếu tháo ốp lưng,neutral,polarbear-vi-SA,mixed,train
"Mấy đẹp tương đối tốt chụp hình tốt nhưng khi sai chơi gam máy hơi nong.Nhưng pin thì khá trâu và sạc rất nhanh đây là điểm cộng rất lớn,nhưng điều tốt nhất vẫn là thái độ phục vụ chuyện nghiệp của nhân viên thế giới đi động.",neutral,polarbear-vi-SA,mixed,train
